115.5,178.5
115.5,181.5
115.5,184.5
115.5,187.5
116.7,41.1
116.5,45.17
116.5,48.17
116.5,51.17
116.5,54.17
116.5,57
116.75,62.5
116.7,71.1
116.5,75.17
116.5,78.17
116.7,196.5
116.5,200.5
116.5,203.33
116,205.75
115.5,208.5
117.5,33.5
117.5,36.5
117.5,66.5
117.5,81.17
117.5,191.25
118.75,6.75
118.5,10.17
118.5,13.17
118.5,16.17
118.5,19.17
118.5,22.17
118.5,25.17
118.5,28.17
118.5,31.17
118,133.5
118.5,136.83
118.5,139.83
118.5,142.83
118.5,145.83
118.5,148.83
118.5,151.83
118.5,154.83
118.5,157.83
118.5,160.83
118.5,163.83
118.5,166.83
118.5,169.83
118.5,172.83
118.5,175.83
118.5,178.83
118.5,181.83
118.5,184.83
118.5,187.83
119.7,39.9
119.5,43.83
119.5,46.83
119.5,49.83
119.5,52.83
119.5,55.83
119.5,58.83
119.5,61.83
119.5,64.83
119.7,69.9
119.5,73.83
119.5,76.83
119.5,79.17
119.5,193.83
119,197.25
118.5,201.5
120.5,35.5
120.75,191.25
121.5,5.5
121.5,8.5
121.5,11.5
121.5,14.5
121.5,17.5
121.5,20.5
121.5,23.5
121.5,26.5
121.5,29.5
121.5,32.5
120.5,139.5
121,142.5
121,145.5
121,148.5
121,151.5
121.5,155.17
121.5,158.17
121.5,161.17
121.5,164.17
121.5,167.17
121.5,170.17
121.5,173.17
121.5,176.17
121.5,179.17
121.5,182.17
121.5,185.17
121.5,188.17
122.5,38.5
122.5,41.5
122.5,44.5
122.5,47.5
122.5,50.5
122.5,53.5
122.5,56.5
122.5,59.5
122.5,62.5
122.5,65.5
122.5,68.5
122.5,71.5
122.7,75.3
121.5,77
123.5,35.5
123,191.75
124.5,5.5
124.5,8.5
124.5,11.5
124.5,14.5
124.5,17.5
124.5,20.5
124.5,23.5
124.5,26.5
124.5,29.5
124.5,32.5
124.5,168.83
124.5,171.83
124.5,174.83
124.5,177.83
124.5,180.83
124.5,183.67
124,186.5
124,189.25
125.5,38.5
125.5,41.5
125.5,44.5
125.5,47.5
125.5,50.5
125.5,53.5
125.5,56.5
125.5,59.5
125.5,62.5
125.5,65.5
125.5,68.5
125.5,71.5
125.25,74.75
126.75,35.25
127.7,5.1
127.5,9.17
127.5,12.17
127.5,15.17
127.5,18.17
127.5,21.17
127.5,24.17
127.5,27.17
127.5,30.17
127.5,33
126.5,171.5
128.5,39.5
128.5,42.5
128.5,45.5
128.5,48.5
128.5,51.5
128.5,54.5
128.5,57.5
128.5,60.5
128.5,63.5
128.5,66.5
128.5,70
127.5,72.5
129.5,36.5
130.5,3.5
130.5,6.5
130.5,9.5
130.5,12.5
130.5,15.5
130.5,18.5
130.5,21.5
130.5,24.5
130.5,27.5
130.5,30.5
130.5,33.5
131.5,39.5
131.5,42.5
131.5,45.5
131.5,48.5
131.5,51.5
131.5,54.5
131.5,57.5
131.5,60.5
131.5,63.5
131.5,66.5
131,69.25
132.5,36.5
133.5,3.5
133.5,6.5
133.5,9.5
133.5,12.5
133.5,15.5
133.5,18.5
133.5,21.5
133.5,24.5
133.5,27.5
133.5,30.5
133.5,33.5
134.5,39.5
134.5,42.5
134.5,45.5
134.5,48.5
134.5,51.5
134.5,54.5
134.5,57.5
134.5,60.5
134.5,63.5
134,66.25
135.5,36.5
136.5,3.5
136.5,6.5
136.5,9.5
136.5,12.5
136.5,15.5
136.5,18.5
136.5,21.5
136.5,24.5
136.5,27.5
136.5,30.5
136.5,33.5
137.75,39.75
137.5,43.17
137.5,46.17
137.5,49.17
137.5,52.17
137.5,55.17
137.5,58.17
137.5,61.17
137.5,63.83
138.75,36.5
139.5,2.5
139.5,5.5
139.5,8.5
139.5,11.5
139.5,14.5
139.5,17.5
139.5,20.5
139.5,23.5
139.5,26.5
139.5,29.5
139.5,32.5
140.5,41.5
140.5,44.5
140.5,47.5
140.5,50.5
140.5,53.5
140.5,56.5
140.5,59.5
140.5,63.5
141.5,35.5
141.5,38.5
142.5,2.5
142.5,5.5
142.5,8.5
142.5,11.5
142.5,14.5
142.5,17.5
142.5,20.5
142.5,23.5
142.5,26.5
142.5,29.5
142.5,32.5
143.5,41.5
143.5,44.5
143.5,47.5
143.5,50.5
143.5,53.5
143.5,56.5
143.5,59.5
143.5,63.5
144.5,35.5
144.5,38.5
145.5,2.5
145.5,5.5
145.5,8.5
145.5,11.5
145.5,14.5
145.5,17.5
145.5,20.5
145.5,23.5
145.5,26.5
145.5,29.5
145.5,32.5
146.5,41.5
146.5,44.5
146.5,47.5
146.5,50.5
146.5,53.5
146.5,56.5
146.5,59.5
146.5,63.5
147.75,35.25
147.5,38.83
148.5,3.17
148.5,6.17
148.5,9.17
148.5,12.17
148.5,15.17
148.5,18.17
148.5,21.17
148.5,24.17
148.5,27.17
148.5,30.17
148.5,33
149.5,42.5
149.5,45.5
149.5,48.5
149.5,51.5
149.5,54.5
149.5,57.5
149.5,60.5
149.5,63
150.5,36.5
150.5,39.5
151.5,3.5
151.5,6.5
151.5,9.5
151.5,12.5
151.5,15.5
151.5,18.5
151.5,21.5
151.5,24.5
151.5,27.5
151.5,30.5
151.5,33.5
152.5,42.5
152.5,45.5
152.5,48.5
152.5,51.5
152.5,54.5
152.5,57.5
152.5,60.5
152.5,63
153.5,36.5
153.5,39.5
154.5,3.5
154.5,6.5
154.5,9.5
154.5,12.5
154.5,15.5
154.5,18.5
154.5,21.5
154.5,24.5
154.5,27.5
154.5,30.5
154.5,33.5
155.5,42.5
155.5,45.5
155.5,48.5
155.5,51.5
155.5,54.5
155.5,57.5
155.5,60.5
155.5,63
156.5,36.5
156.5,39.5
157.5,3.5
157.5,6.5
157.5,9.5
157.5,12.5
157.5,15.5
157.5,18.5
157.5,21.5
157.5,24.5
157.5,27.5
157.5,30.5
157.5,33.5
158.5,42.5
158.5,45.5
158.5,48.5
158.5,51.5
158.5,54.5
158.5,57.5
158.5,60.5
158.5,63
159.75,36.75
159.5,40.17
160.5,4.83
160.5,7.83
160.5,10.83
160.5,13.83
160.5,16.83
160.5,19.83
160.5,22.83
160.5,25.83
160.5,28.83
160.5,31.83
160.5,34.5
161.5,44.5
161.5,47.5
161.5,50.5
161.5,53.5
161.5,56.5
161.5,60.5
162.5,38.5
162.5,41.5
163.5,5.5
163.5,8.5
163.5,11.5
163.5,14.5
163.5,17.5
163.5,20.5
163.5,23.5
163.5,26.5
163.5,29.5
163.5,32.5
163.5,35.5
164.5,44.5
164.5,47.5
164.5,50.5
164.5,53.5
164.5,56.5
164.5,60.5
165.5,38.5
165.5,41.5
166.5,5.83
166.5,8.83
166.5,11.83
166.5,14.83
166.5,17.83
166.5,20.83
166.5,23.83
166.5,26.83
166.5,29.83
166.5,32.83
166.5,35.83
167.7,44.1
167.5,48.17
167.5,51.17
167.5,54.17
167.5,57.17
167.25,60.25
168.5,39.5
169.5,7.17
169.5,10.17
169.5,13.17
169.5,16.17
169.5,19.17
169.5,22.17
169.5,25.17
169.5,28.17
169.5,31.17
169.5,34.17
169.5,37.17
170.7,42.9
170.5,46.83
170.5,49.83
170.5,52.83
170.5,55.83
170.5,58.83
169.5,60
172.5,8.5
172.5,11.5
172.5,14.5
172.5,17.5
172.5,20.5
172.5,23.5
172.5,26.5
172.5,29.5
172.5,32.5
172.5,35.5
172.5,38.5
173.5,41.5
173.5,44.5
173.5,47.5
173.5,50.5
173.5,53.5
173.5,57.5
175.5,9.17
175.5,12.17
175.5,15.17
175.5,18.17
175.5,21.17
175.5,24.17
175.5,27.17
175.5,30.17
175.5,33.17
175.5,36.17
175.5,39.17
176.5,42.5
176.5,45.5
176.5,48.5
176.5,51.5
176.5,54.5
176.5,57.17
178.5,10.83
178.5,13.83
178.5,16.83
178.5,19.83
178.5,22.83
178.5,25.83
178.5,28.83
178.5,31.83
178.5,34.83
178.5,37.83
178.5,40.83
179.75,44.25
179.5,47.83
179.5,50.83
179.5,53.83
179,56.5
181.5,12.5
181.5,15.5
181.5,18.5
181.5,21.5
181.5,24.5
181.5,27.5
181.5,30.5
181.5,33.5
181.5,36.5
181.5,39.5
182.75,42.75
182.5,46.17
182.5,49.17
182.5,52.17
182,54.5
184.5,14.5
184.5,17.5
184.5,20.5
184.5,23.5
184.5,26.5
184.5,29.5
184.5,32.5
184.5,35.5
184.5,38.5
185.75,41.25
185.5,44.83
185.5,47.83
185.5,50.83
185,53.5
187.5,15.5
187.5,18.5
187.5,21.5
187.5,24.5
187.5,27.5
187.5,30.5
187.5,33.5
187.5,36.5
188.75,39.75
188.5,43.17
188.5,46.17
188.5,49.17
188,51.5
190.5,17.83
190.5,20.83
190.5,23.83
190.5,26.83
190.5,29.83
190.5,32.83
190.5,35.83
191.75,38.5
191.5,42.17
191.5,45.17
191.5,48
191,50.5
193.5,21.83
193.5,24.83
193.5,27.83
193.5,30.83
193.5,33.83
194.75,36.5
194.5,40.17
194.5,43.17
194,45.5
193.5,48
196,25.5
196.5,28.5
196.5,31.5
197.75,34.63
197,37.5
197,40.5
196.5,43.5
